unix,date,symbol,open,high,low,close,volume,tradecount
1597710000000,2020-08-18 00:00:00,BTC/USDT,12298.06,12403,11810,11960.79,3529402333,981973
1597620000000,2020-08-17 00:00:00,BTC/USDT,11921.32,12499.42,11780,12298.06,4026216925,1161367
1597540000000,2020-08-16 00:00:00,BTC/USDT,11858.91,11945,11688,11921.23,1962706567,639729
1597450000000,2020-08-15 00:00:00,BTC/USDT,11767.89,11993.58,11682,11859.04,2639621485,785891
1597360000000,2020-08-14 00:00:00,BTC/USDT,11790,11868.42,11644.6,11767.89,1869288349,584032
1597280000000,2020-08-13 00:00:00,BTC/USDT,11568.37,11798,11272,11790,2865188931,885018
1597190000000,2020-08-12 00:00:00,BTC/USDT,11392.64,11630,11140,11568.36,2446503850,757273
1597100000000,2020-08-11 00:00:00,BTC/USDT,11896.86,11944,11127,11392.64,3881574731,1084362
1597020000000,2020-08-10 00:00:00,BTC/USDT,11685.99,12100,11384.9,11896.89,3447830046,911232
1596930000000,2020-08-09 00:00:00,BTC/USDT,11765.72,11811,11526.9,11685.99,1462717951,506961
1596840000000,2020-08-08 00:00:00,BTC/USDT,11596.26,11819,11513.69,11765.72,1808155551,578295
1596760000000,2020-08-07 00:00:00,BTC/USDT,11769.97,11920,11318.93,11596.06,3191651681,861575
1596670000000,2020-08-06 00:00:00,BTC/USDT,11752.5,11916.02,11571.78,11770.56,2782205258,701917
1596590000000,2020-08-05 00:00:00,BTC/USDT,11200.06,11798.56,11103,11752.5,3037923803,770746
1596500000000,2020-08-04 00:00:00,BTC/USDT,11227.07,11427.38,11025,11200.05,2245992629,628935
1596410000000,2020-08-03 00:00:00,BTC/USDT,11080.7,11483,10923,11227.07,2689651527,698614
1596330000000,2020-08-02 00:00:00,BTC/USDT,11811.43,12154.25,10490,11079.72,5584559651,1353476
1596240000000,2020-08-01 00:00:00,BTC/USDT,11343.67,11887.45,11201,11811.42,4493961579,1058421
1596150000000,2020-07-31 00:00:00,BTC/USDT,11111.97,11450.42,10971.78,11343.68,3455848822,843301
1596070000000,2020-07-30 00:00:00,BTC/USDT,11113.01,11195.52,10826.55,11111.96,2540930685,705335
1595980000000,2020-07-29 00:00:00,BTC/USDT,10919.94,11364.8,10844.34,11113.03,3965422425,1016186
1595890000000,2020-07-28 00:00:00,BTC/USDT,11047.58,11270,10580,10919.94,5481417616,1527878
1595810000000,2020-07-27 00:00:00,BTC/USDT,9939.68,11488,9928.61,11047.58,7891956950,2085818
1595720000000,2020-07-26 00:00:00,BTC/USDT,9701.54,10300,9655.2,9939.69,2598998009,811567
1595640000000,2020-07-25 00:00:00,BTC/USDT,9539.7,9735.1,9526.31,9701.49,1284993355,517523
1595550000000,2020-07-24 00:00:00,BTC/USDT,9604.41,9650,9470,9539.7,1279232339,531836
1595460000000,2020-07-23 00:00:00,BTC/USDT,9518.25,9678.32,9439.86,9604.41,1593882469,566970
1595380000000,2020-07-22 00:00:00,BTC/USDT,9388,9543,9272,9518.25,1189260919,417994
1595290000000,2020-07-21 00:00:00,BTC/USDT,9161.28,9439.6,9152.62,9388.01,1671206200,515483
1595200000000,2020-07-20 00:00:00,BTC/USDT,9210.68,9221,9131.01,9161.13,664469650.8,245657
1595120000000,2020-07-19 00:00:00,BTC/USDT,9171.79,9239.59,9108,9210.51,692144095.4,243001
1595030000000,2020-07-18 00:00:00,BTC/USDT,9151.7,9210,9121.98,9171.8,579542001.4,206354
1594940000000,2020-07-17 00:00:00,BTC/USDT,9132,9187,9087,9151.69,739789769.3,244169
1594860000000,2020-07-16 00:00:00,BTC/USDT,9197.75,9223,9044.02,9132,1350809171,402299
1594770000000,2020-07-15 00:00:00,BTC/USDT,9254.17,9272.56,9156,9197.3,959516024.2,307679
1594680000000,2020-07-14 00:00:00,BTC/USDT,9241.18,9279,9116,9254.17,1194751478,381121
1594600000000,2020-07-13 00:00:00,BTC/USDT,9300.7,9345,9200,9241.2,1262652034,407784
1594510000000,2020-07-12 00:00:00,BTC/USDT,9233.5,9349,9155,9300.69,1182491577,369869
1594430000000,2020-07-11 00:00:00,BTC/USDT,9288.39,9301.74,9178.91,9233.5,692340842.1,268041
1594340000000,2020-07-10 00:00:00,BTC/USDT,9236.29,9317.24,9121.42,9288.39,1295681630,418173
1594250000000,2020-07-09 00:00:00,BTC/USDT,9436.08,9440.81,9164.33,9236.28,1751622435,526694
1594170000000,2020-07-08 00:00:00,BTC/USDT,9258.51,9470,9233.47,9436.08,1594244760,503111
1594080000000,2020-07-07 00:00:00,BTC/USDT,9339.59,9380,9201.23,9258.51,1184876084,405928
1593990000000,2020-07-06 00:00:00,BTC/USDT,9071.87,9379,9058.1,9339.6,1843703742,543847
1593910000000,2020-07-05 00:00:00,BTC/USDT,9137.18,9146.35,8900,9071.86,1261953986,424855
1593820000000,2020-07-04 00:00:00,BTC/USDT,9058.07,9194,9042.84,9137.18,913030839.3,300402
1593730000000,2020-07-03 00:00:00,BTC/USDT,9087.72,9124.52,9036.06,9057.52,881331916.3,334878
1593650000000,2020-07-02 00:00:00,BTC/USDT,9233.29,9262.99,8936,9087.72,2105533922,649904
1593560000000,2020-07-01 00:00:00,BTC/USDT,9138.88,9293,9090,9233.29,1487427692,446516
1593480000000,2020-06-30 00:00:00,BTC/USDT,9189.99,9205,9063.97,9138.87,1311949156,418034
1593390000000,2020-06-29 00:00:00,BTC/USDT,9114.01,9233,9022,9189.48,1610778783,513754
1593300000000,2020-06-28 00:00:00,BTC/USDT,9008,9188,8932.68,9114,1395928887,480457
1593220000000,2020-06-27 00:00:00,BTC/USDT,9159.99,9195.75,8816.4,9008,2153509215,635966
1593130000000,2020-06-26 00:00:00,BTC/USDT,9246.75,9297.16,9038.52,9159.99,2285936801,682581
1593040000000,2020-06-25 00:00:00,BTC/USDT,9298.78,9350.9,9005,9246.75,2510788505,724717
1592960000000,2020-06-24 00:00:00,BTC/USDT,9631.65,9678,9210,9298.4,2825265495,748649
1592870000000,2020-06-23 00:00:00,BTC/USDT,9686.99,9723.23,9585,9631.66,1588083862,432869
1592780000000,2020-06-22 00:00:00,BTC/USDT,9293.39,9795,9273,9686.99,2482574354,634767
1592700000000,2020-06-21 00:00:00,BTC/USDT,9353.84,9420.47,9279,9293.51,1033976411,316619
1592610000000,2020-06-20 00:00:00,BTC/USDT,9307,9394.29,9165,9354.04,1436354409,425349
1592520000000,2020-06-19 00:00:00,BTC/USDT,9381.99,9453,9239,9307,2048059719,588538
1592440000000,2020-06-18 00:00:00,BTC/USDT,9458.45,9483.85,9272.41,9381.59,1488056321,477815
1592350000000,2020-06-17 00:00:00,BTC/USDT,9519.13,9569,9231.03,9458.45,2143290042,623537
1592270000000,2020-06-16 00:00:00,BTC/USDT,9422.01,9595,9370,9519.12,2143232283,641488
1592180000000,2020-06-15 00:00:00,BTC/USDT,9339.7,9490.83,8888.43,9422.01,3811857668,1088825
1592090000000,2020-06-14 00:00:00,BTC/USDT,9468.55,9477,9240.97,9339.61,1350388889,422272
1592010000000,2020-06-13 00:00:00,BTC/USDT,9458.77,9497.85,9340,9468.54,1068817694,348090
1591920000000,2020-06-12 00:00:00,BTC/USDT,9277.72,9550,9238,9458.91,1992908460,641434
1591830000000,2020-06-11 00:00:00,BTC/USDT,9884.99,9970.1,9055.07,9278.03,3862130909,1027558
1591750000000,2020-06-10 00:00:00,BTC/USDT,9771.66,10015.99,9681.21,9884.99,1900724588,551989
1591660000000,2020-06-09 00:00:00,BTC/USDT,9778.87,9890,9550.03,9771.66,1986584445,553812
1591570000000,2020-06-08 00:00:00,BTC/USDT,9743.92,9816,9631,9778.87,1575946981,474606
1591490000000,2020-06-07 00:00:00,BTC/USDT,9664.01,9823.13,9373,9743.92,2440468631,695541
1591400000000,2020-06-06 00:00:00,BTC/USDT,9616.64,9738.77,9528,9664,1469881938,507355
1591320000000,2020-06-05 00:00:00,BTC/USDT,9788.32,9855,9580.52,9617.29,2307020793,674699
1591230000000,2020-06-04 00:00:00,BTC/USDT,9663.58,9884,9440,9788.33,2564530031,769445
1591140000000,2020-06-03 00:00:00,BTC/USDT,9514.9,9694.75,9382.33,9663.59,1770390771,571997
1591060000000,2020-06-02 00:00:00,BTC/USDT,10232.41,10262.3,9264.15,9514.9,3459821279,939395
1590970000000,2020-06-01 00:00:00,BTC/USDT,9446.49,10497.25,9420.85,10232.48,3267274408,922467
1590880000000,2020-05-31 00:00:00,BTC/USDT,9694.38,9698,9371.76,9446.43,2096318342,676486
1590800000000,2020-05-30 00:00:00,BTC/USDT,9422.11,9753,9326.01,9695,2431044087,691896
1590710000000,2020-05-29 00:00:00,BTC/USDT,9569.58,9598,9317.42,9422.26,2255365978,627717
1590620000000,2020-05-28 00:00:00,BTC/USDT,9197.32,9621.65,9110.97,9569.59,3062477085,801469
1590540000000,2020-05-27 00:00:00,BTC/USDT,8837.88,9230,8811,9197.32,2466842797,700725
1590450000000,2020-05-26 00:00:00,BTC/USDT,8895.66,9011.82,8693.18,8837.05,2439508067,736181
1590360000000,2020-05-25 00:00:00,BTC/USDT,8711.37,8977,8623.38,8895.65,2667337683,775095
1590280000000,2020-05-24 00:00:00,BTC/USDT,9176.32,9294.44,8674,8711.37,3070856922,872058
1590190000000,2020-05-23 00:00:00,BTC/USDT,9166.43,9300,9076.9,9176.41,1852871138,582528
1590110000000,2020-05-22 00:00:00,BTC/USDT,9060,9259.38,8920,9166.4,2515865909,772928
1590020000000,2020-05-21 00:00:00,BTC/USDT,9508,9573,8812.2,9060,4241795753,1286185
1589930000000,2020-05-20 00:00:00,BTC/USDT,9772.66,9838,9281.42,9508.11,3218411346,920679
1589850000000,2020-05-19 00:00:00,BTC/USDT,9731.11,9900,9462,9773.64,3642878349,1062705
1589760000000,2020-05-18 00:00:00,BTC/USDT,9677.31,9958.67,9450,9731.1,3533354105,1065425
1589670000000,2020-05-17 00:00:00,BTC/USDT,9374.99,9880,9317.16,9678.57,2902728543,973266
1589590000000,2020-05-16 00:00:00,BTC/USDT,9311.21,9585,9210.03,9374.99,2705830762,918028
1589500000000,2020-05-15 00:00:00,BTC/USDT,9787.62,9843.5,9100,9310.73,4784027639,1399261
1589410000000,2020-05-14 00:00:00,BTC/USDT,9305.91,9950,9250.66,9786.8,5798873581,1596856
1589330000000,2020-05-13 00:00:00,BTC/USDT,8808.71,9397,8790.04,9305.91,3445913925,1154539
1589240000000,2020-05-12 00:00:00,BTC/USDT,8560.73,8981,8520.43,8808.71,3246499322,1104068
1589160000000,2020-05-11 00:00:00,BTC/USDT,8723.23,9164,8151.12,8561.09,7000184962,2107410
1589070000000,2020-05-10 00:00:00,BTC/USDT,9550.25,9580,7940,8719.53,7302630277,2157408
1588980000000,2020-05-09 00:00:00,BTC/USDT,9809.63,9923.98,9528.23,9550.67,3999406853,1189983
1588900000000,2020-05-08 00:00:00,BTC/USDT,9994.74,10045.03,9726,9807.49,4537481798,1342120
1588810000000,2020-05-07 00:00:00,BTC/USDT,9148.29,10080,9022,9995,7079465730,2004469
1588720000000,2020-05-06 00:00:00,BTC/USDT,9022.76,9405,8916.01,9148.27,4664860084,1337479
1588640000000,2020-05-05 00:00:00,BTC/USDT,8873.99,9118.17,8766.12,9022.78,3661156607,1172631
1588550000000,2020-05-04 00:00:00,BTC/USDT,8899.99,8954.94,8526,8873.98,3852426972,1272135
1588460000000,2020-05-03 00:00:00,BTC/USDT,8975.18,9200,8727.24,8900,4049513026,1308158
1588380000000,2020-05-02 00:00:00,BTC/USDT,8830.52,9020,8755.01,8975.18,2627710360,893324
1588290000000,2020-05-01 00:00:00,BTC/USDT,8623.61,9065,8619.84,8830.52,3680586288,1303431
1588200000000,2020-04-30 00:00:00,BTC/USDT,8784.05,9479.77,8400,8624.76,8437341148,2329118
1588120000000,2020-04-29 00:00:00,BTC/USDT,7735.76,8988.66,7710,8784.2,7297189827,2033439
1588030000000,2020-04-28 00:00:00,BTC/USDT,7774,7780,7662.49,7735.75,1679915193,588167
1587950000000,2020-04-27 00:00:00,BTC/USDT,7693.63,7795.6,7623.98,7774,2236759632,755785
1587860000000,2020-04-26 00:00:00,BTC/USDT,7534.01,7709.57,7476.86,7694.17,2052434574,720885
1587770000000,2020-04-25 00:00:00,BTC/USDT,7504.62,7722.33,7433,7534.01,1836251609,645606
1587690000000,2020-04-24 00:00:00,BTC/USDT,7483.36,7612.91,7388,7504.11,2091451738,808016
1587600000000,2020-04-23 00:00:00,BTC/USDT,7120.06,7802.38,7020,7483.35,3475717727,1298970
1587510000000,2020-04-22 00:00:00,BTC/USDT,6838,7154.9,6812.57,7120.06,2147460698,926951
1587430000000,2020-04-21 00:00:00,BTC/USDT,6825.28,6940,6759.16,6838,1972271577,927606
1587340000000,2020-04-20 00:00:00,BTC/USDT,7118.04,7208.55,6735.95,6825.29,3107676568,1327875
1587250000000,2020-04-19 00:00:00,BTC/USDT,7242.49,7258.42,7055,7118.03,1550386465,687566
1587170000000,2020-04-18 00:00:00,BTC/USDT,7022,7290,7008.11,7242.42,1616702892,665801
1587080000000,2020-04-17 00:00:00,BTC/USDT,7098.15,7140,6981,7022.44,1958075005,815405
1587000000000,2020-04-16 00:00:00,BTC/USDT,6616.88,7190.92,6465.33,7098.15,3869854830,1570129
1586910000000,2020-04-15 00:00:00,BTC/USDT,6864.11,6929,6602.59,6616.89,1902882417,978500
1586820000000,2020-04-14 00:00:00,BTC/USDT,6834.01,6975.6,6751,6864.11,1926255197,1002761
1586740000000,2020-04-13 00:00:00,BTC/USDT,6900.19,6900.99,6558,6834,2840095792,1257602
1586650000000,2020-04-12 00:00:00,BTC/USDT,6874.17,7173.98,6775.66,6900.52,2245397130,960439
1586560000000,2020-04-11 00:00:00,BTC/USDT,6858,6944.28,6757.29,6874.18,1535701120,703329
1586480000000,2020-04-10 00:00:00,BTC/USDT,7278.83,7290,6741,6857.82,3057722781,1366733
1586390000000,2020-04-09 00:00:00,BTC/USDT,7357.15,7365.69,7105.98,7278.65,2136691783,844238
1586300000000,2020-04-08 00:00:00,BTC/USDT,7192.9,7417.83,7145.14,7357.66,2426530950,1007080
1586220000000,2020-04-07 00:00:00,BTC/USDT,7325.73,7457,7070.43,7192.9,3065548692,1075255
1586130000000,2020-04-06 00:00:00,BTC/USDT,6768.9,7370,6760,7325.73,3269655314,1279153
1586040000000,2020-04-05 00:00:00,BTC/USDT,6851.4,6893.44,6668.02,6768.9,1622119003,698862
1585960000000,2020-04-04 00:00:00,BTC/USDT,6729.8,7020,6629.99,6851.1,2168134179,918658
1585870000000,2020-04-03 00:00:00,BTC/USDT,6791.65,7049.11,6600,6729.8,2809083862,1074346
1585790000000,2020-04-02 00:00:00,BTC/USDT,6641.22,7290,6542.73,6791.63,3604597593,1382876
1585700000000,2020-04-01 00:00:00,BTC/USDT,6407.1,6693,6140,6641.51,2470585504,1158799
1585610000000,2020-03-31 00:00:00,BTC/USDT,6389.52,6516.63,6320,6407.1,1689175319,790788
1585530000000,2020-03-30 00:00:00,BTC/USDT,5876.27,6606.15,5850,6391.08,2435748935,1071219
1585440000000,2020-03-29 00:00:00,BTC/USDT,6231.81,6260,5857.6,5876.27,1525085227,695647
1585350000000,2020-03-28 00:00:00,BTC/USDT,6353.64,6354.74,6004,6230.95,2120036125,1008455
1585270000000,2020-03-27 00:00:00,BTC/USDT,6733.76,6840,6230,6353.64,1715677662,741333
1585180000000,2020-03-26 00:00:00,BTC/USDT,6673.57,6777.5,6500,6733.76,1870132449,808889
1585090000000,2020-03-25 00:00:00,BTC/USDT,6740.86,6960.71,6436.26,6673.41,2667204859,1046097
1585010000000,2020-03-24 00:00:00,BTC/USDT,6463.21,6840,6369,6741.33,2903592539,1114257
1584920000000,2020-03-23 00:00:00,BTC/USDT,5810.3,6619.9,5670,6463.84,3012248579,1193611
1584840000000,2020-03-22 00:00:00,BTC/USDT,6183.84,6408.91,5730.35,5810.17,2379970465,1072425
1584750000000,2020-03-21 00:00:00,BTC/USDT,6204.47,6457.17,5854.01,6183.69,2387762770,986672
1584660000000,2020-03-20 00:00:00,BTC/USDT,6159.41,6911,5650,6203.77,3643186060,1274738
1584580000000,2020-03-19 00:00:00,BTC/USDT,5389.94,6400,5246.5,6159.6,2922169779,1105378
1584490000000,2020-03-18 00:00:00,BTC/USDT,5306.42,5435,4982.75,5389.64,2108477121,915737
1584400000000,2020-03-17 00:00:00,BTC/USDT,5027.11,5529.98,4913.49,5307.38,2271134947,1054231
1584320000000,2020-03-16 00:00:00,BTC/USDT,5354.81,5361.26,4413.62,5026.26,3043134893,1445469
1584230000000,2020-03-15 00:00:00,BTC/USDT,5167.21,5954.47,5089.12,5357.32,1916062699,806813
1584140000000,2020-03-14 00:00:00,BTC/USDT,5569.84,5638.42,5040,5167.01,1697439879,778184
1584060000000,2020-03-13 00:00:00,BTC/USDT,4762.28,5971,3621.81,5570.26,4777193239,2491958
1583970000000,2020-03-12 00:00:00,BTC/USDT,7938.39,7969,4347,4764.65,4935684191,1559176
1583880000000,2020-03-11 00:00:00,BTC/USDT,7898.21,7988,7593.29,7938.39,1724800754,401429
1583800000000,2020-03-10 00:00:00,BTC/USDT,7932.45,8156.31,7733,7897.66,2044527825,480453
1583710000000,2020-03-09 00:00:00,BTC/USDT,8038.99,8182.31,7635.21,7932.15,2627368283,630254
1583630000000,2020-03-08 00:00:00,BTC/USDT,8895.62,8897.71,7997.7,8038.46,2003492669,443337
1583540000000,2020-03-07 00:00:00,BTC/USDT,9139.77,9204,8850,8897.18,1135455550,240352
1583450000000,2020-03-06 00:00:00,BTC/USDT,9062.62,9179.75,8994.14,9139.48,1045435230,226911
1583370000000,2020-03-05 00:00:00,BTC/USDT,8755.98,9172.3,8755.98,9062.81,1458350449,305604
1583280000000,2020-03-04 00:00:00,BTC/USDT,8765,8853.88,8669.23,8756.93,923600039.9,219177
1583190000000,2020-03-03 00:00:00,BTC/USDT,8919.7,8922.34,8657.41,8765,1406716869,331015
1583110000000,2020-03-02 00:00:00,BTC/USDT,8537.84,8972,8504.95,8919.7,1405207929,330286
1583020000000,2020-03-01 00:00:00,BTC/USDT,8532.5,8762.24,8409,8537.84,1494294629,346326
1582930000000,2020-02-29 00:00:00,BTC/USDT,8699.86,8799.83,8530,8531.98,898160923.8,217411
1582850000000,2020-02-28 00:00:00,BTC/USDT,8827.12,8908.86,8450,8699.57,1698656157,479621
1582760000000,2020-02-27 00:00:00,BTC/USDT,8793.96,8978,8533.9,8828,1763578868,447761
1582680000000,2020-02-26 00:00:00,BTC/USDT,9326,9384,8610,8792.22,2409004405,594555
1582590000000,2020-02-25 00:00:00,BTC/USDT,9662.88,9686.78,9247,9326,1596316069,370353
1582500000000,2020-02-24 00:00:00,BTC/USDT,9943.12,10000,9487.38,9662.95,1535789025,357670
1582420000000,2020-02-23 00:00:00,BTC/USDT,9658.95,10018.9,9657,9943.12,959596142.4,229104
1582330000000,2020-02-22 00:00:00,BTC/USDT,9681.39,9710.7,9565,9659.2,563688224.3,137989
1582240000000,2020-02-21 00:00:00,BTC/USDT,9601.51,9759.59,9547,9681.39,957995037.6,222939
1582160000000,2020-02-20 00:00:00,BTC/USDT,9593.31,9700,9382.59,9601.99,1370467343,340441
1582070000000,2020-02-19 00:00:00,BTC/USDT,10174.53,10286,9293.07,9593.65,1861820033,442535
1581980000000,2020-02-18 00:00:00,BTC/USDT,9716,10270,9598,10174.32,1642320614,398826
1581900000000,2020-02-17 00:00:00,BTC/USDT,9921.87,9971,9461.89,9716,1795989784,399493
1581810000000,2020-02-16 00:00:00,BTC/USDT,9914.31,10060.45,9626.64,9921.86,1398906975,321449
1581720000000,2020-02-15 00:00:00,BTC/USDT,10356.27,10389.75,9752.3,9914.99,1533600988,325934
1581640000000,2020-02-14 00:00:00,BTC/USDT,10240.02,10390,10123.37,10356.82,1345001966,267110
1581550000000,2020-02-13 00:00:00,BTC/USDT,10339.64,10540,10101,10239.63,2192034973,454247
1581470000000,2020-02-12 00:00:00,BTC/USDT,10230.74,10479.98,10229.71,10339.99,1650500848,336615
1581380000000,2020-02-11 00:00:00,BTC/USDT,9865.56,10409.96,9729.36,10229.06,1906183205,381836
1581290000000,2020-02-10 00:00:00,BTC/USDT,10167.37,10213.56,9750,9865.56,1831546625,333889
1581210000000,2020-02-09 00:00:00,BTC/USDT,9906.09,10184.34,9892.15,10167.38,1446593332,270733
1581120000000,2020-02-08 00:00:00,BTC/USDT,9821.52,9956,9680.55,9906.43,1270369231,238583
1581030000000,2020-02-07 00:00:00,BTC/USDT,9777.97,9900,9736.66,9821.52,1272175091,244078
1580950000000,2020-02-06 00:00:00,BTC/USDT,9630,9884,9550,9778.12,1950865329,366953
1580860000000,2020-02-05 00:00:00,BTC/USDT,9198.32,9799.08,9179.88,9630,2014987376,387332
1580770000000,2020-02-04 00:00:00,BTC/USDT,9300.63,9368,9105,9198.35,1363688333,282503
1580690000000,2020-02-03 00:00:00,BTC/USDT,9340.49,9647.61,9250,9300.64,1491076834,313233
1580600000000,2020-02-02 00:00:00,BTC/USDT,9392.99,9489.92,9160.01,9338.2,1391948767,285872
1580520000000,2020-02-01 00:00:00,BTC/USDT,9364.5,9477.76,9306,9392.74,1024210863,229569
1580430000000,2020-01-31 00:00:00,BTC/USDT,9525.67,9550.72,9220,9364.51,1373298968,266727
1580340000000,2020-01-30 00:00:00,BTC/USDT,9311.23,9599,9210.42,9525.67,1789181440,393732
1580260000000,2020-01-29 00:00:00,BTC/USDT,9399.72,9460.52,9242,9311,1584974428,338155
1580170000000,2020-01-28 00:00:00,BTC/USDT,8913.61,9436.06,8905,9398.98,2222778105,455985
1580080000000,2020-01-27 00:00:00,BTC/USDT,8611.21,9015.48,8565,8913.61,1511064611,359034
1580000000000,2020-01-26 00:00:00,BTC/USDT,8344.37,8624.45,8300,8611.21,999306483.1,218347
1579910000000,2020-01-25 00:00:00,BTC/USDT,8442.82,8455,8272,8344.64,809079683.3,186872
1579820000000,2020-01-24 00:00:00,BTC/USDT,8410,8528,8247,8441.96,1217077352,316370
1579740000000,2020-01-23 00:00:00,BTC/USDT,8684.47,8694,8326,8409.6,1383035383,335447
1579650000000,2020-01-22 00:00:00,BTC/USDT,8742.78,8820,8585.85,8684.57,819676430.9,180455
1579560000000,2020-01-21 00:00:00,BTC/USDT,8650,8790.1,8448.6,8742.43,931932876.5,200875
1579480000000,2020-01-20 00:00:00,BTC/USDT,8705.98,8750.37,8526.06,8650,1083263125,240897
1579390000000,2020-01-19 00:00:00,BTC/USDT,8925,9205.3,8440.91,8705.85,1990403744,444795
1579310000000,2020-01-18 00:00:00,BTC/USDT,8918.73,8995,8816,8925,1021654832,220520
1579220000000,2020-01-17 00:00:00,BTC/USDT,8724.99,9039,8680,8918.72,1827760141,390463
1579130000000,2020-01-16 00:00:00,BTC/USDT,8825.35,8868.21,8596.25,8725.08,1460649456,294579
1579050000000,2020-01-15 00:00:00,BTC/USDT,8825,8921.2,8570.52,8825.3,2084078908,435491
1578960000000,2020-01-14 00:00:00,BTC/USDT,8112.99,8893,8109.02,8825,2496741836,652920
1578870000000,2020-01-13 00:00:00,BTC/USDT,8186.22,8200,8053.78,8113,604921759.1,184440
1578790000000,2020-01-12 00:00:00,BTC/USDT,8020.58,8195,7956.28,8186.7,881428055.7,243290
1578700000000,2020-01-11 00:00:00,BTC/USDT,8207.2,8292.19,8003.87,8020.56,1338581054,354690
1578610000000,2020-01-10 00:00:00,BTC/USDT,7817.91,8210.62,7670,8207.09,2013738850,542054
1578530000000,2020-01-09 00:00:00,BTC/USDT,8059.77,8060,7750.01,7818.59,1478591346,362420
1578440000000,2020-01-08 00:00:00,BTC/USDT,8150.9,8468.42,7870.11,8059.84,2644782836,650971
1578360000000,2020-01-07 00:00:00,BTC/USDT,7757.74,8215.33,7733,8152.49,2233372067,526402
1578270000000,2020-01-06 00:00:00,BTC/USDT,7354.36,7808.65,7345,7757.39,1272203777,323625
1578180000000,2020-01-05 00:00:00,BTC/USDT,7350.54,7495,7303,7354.36,874488521.4,238905
1578100000000,2020-01-04 00:00:00,BTC/USDT,7341.6,7400,7269.21,7350.71,678402363.7,186349
1578010000000,2020-01-03 00:00:00,BTC/USDT,6962.34,7407.28,6863.44,7341.72,1507313613,409820
1577920000000,2020-01-02 00:00:00,BTC/USDT,7197.57,7209.59,6922,6962.04,815627831.1,224747
1577840000000,2020-01-01 00:00:00,BTC/USDT,7189.43,7260.43,7170.15,7197.57,409678760.6,101871
1577750000000,2019-12-31 00:00:00,BTC/USDT,7240.8,7319,7141,7189,643792056.6,157014
1577660000000,2019-12-30 00:00:00,BTC/USDT,7383.68,7400,7215.58,7240.43,689435672.2,174925
1577580000000,2019-12-29 00:00:00,BTC/USDT,7310.29,7527,7283.6,7383.67,756943061.5,186571
1577490000000,2019-12-28 00:00:00,BTC/USDT,7248.4,7359.15,7235,7311.48,667101749.4,156362
1577400000000,2019-12-27 00:00:00,BTC/USDT,7197.84,7270,7078.89,7248.4,808407623.1,211189
1577320000000,2019-12-26 00:00:00,BTC/USDT,7201.67,7438.8,7151,7197.46,973097296.8,246938
1577230000000,2019-12-25 00:00:00,BTC/USDT,7251.57,7267.63,7123.19,7201.45,699094669.9,174360
1577150000000,2019-12-24 00:00:00,BTC/USDT,7314.03,7434.55,7156.08,7252.04,1087303263,279760
1577060000000,2019-12-23 00:00:00,BTC/USDT,7502.92,7691,7262,7314.01,1615203185,431464
1576970000000,2019-12-22 00:00:00,BTC/USDT,7131.02,7517.61,7122,7502.92,948741532.6,278563
1576890000000,2019-12-21 00:00:00,BTC/USDT,7184.39,7185,7108,7131.01,316691491.6,99594
1576800000000,2019-12-20 00:00:00,BTC/USDT,7146.29,7217.08,7078.17,7184.39,618061855.5,179313
1576710000000,2019-12-19 00:00:00,BTC/USDT,7278.11,7367.87,7042.82,7146.29,1136320674,323697
1576630000000,2019-12-18 00:00:00,BTC/USDT,6618.96,7479.99,6427,7277.44,2241615062,675369
1576540000000,2019-12-17 00:00:00,BTC/USDT,6887.48,6940,6550,6618.96,1119916914,348899
1576450000000,2019-12-16 00:00:00,BTC/USDT,7115.45,7147.34,6831,6887.54,823110567.2,249488
1576370000000,2019-12-15 00:00:00,BTC/USDT,7060.79,7196,7004.77,7115,623906287.2,180924
1576280000000,2019-12-14 00:00:00,BTC/USDT,7252.98,7266.14,7007.86,7061.34,697707778.2,236813
1576200000000,2019-12-13 00:00:00,BTC/USDT,7194.08,7298,7190,7252.98,580009722,187255
1576110000000,2019-12-12 00:00:00,BTC/USDT,7206.78,7295.12,7080,7194.77,1009269924,304604
1576020000000,2019-12-11 00:00:00,BTC/USDT,7220.92,7267,7117.74,7205.77,701421428,224496
1575940000000,2019-12-10 00:00:00,BTC/USDT,7338.2,7403.71,7152,7220.98,923135831.9,294099
1575850000000,2019-12-09 00:00:00,BTC/USDT,7507.87,7676.48,7269.05,7337.49,1017059788,349478
1575760000000,2019-12-08 00:00:00,BTC/USDT,7487.19,7559.39,7376,7508.2,631265923.9,218684
1575680000000,2019-12-07 00:00:00,BTC/USDT,7521.13,7616.91,7467.44,7487.2,625725539.4,223129
1575590000000,2019-12-06 00:00:00,BTC/USDT,7384.66,7602.44,7295.73,7522.1,1009056960,367352
1575500000000,2019-12-05 00:00:00,BTC/USDT,7189.42,7480,7142.54,7384.99,1291358111,446089
1575420000000,2019-12-04 00:00:00,BTC/USDT,7290.85,7800,7070,7191,2010415074,593445
1575330000000,2019-12-03 00:00:00,BTC/USDT,7291.74,7404.42,7231.35,7290.86,618921233,233130
1575240000000,2019-12-02 00:00:00,BTC/USDT,7388,7416.75,7137.74,7291,1049763091,370901
1575160000000,2019-12-01 00:00:00,BTC/USDT,7541.08,7541.08,7222.29,7387.38,1442570909,500459
